gravidanza	I-Claim	HighQuality	
senza	I-Claim	HighQuality	
alcun	I-Claim	HighQuality	
trattamento	I-Claim	HighQuality	
precedente.	I-Claim	HighQuality	

RISPOSTA	O		
CORRETTA:	O		
5	O		

La	B-Claim	HighQuality	
risposta	I-Claim	HighQuality	
corretta	I-Claim	HighQuality	
è	I-Claim	HighQuality	
5	I-Claim	HighQuality	

Un	B-Claim	HighQuality	
fibroma	I-Claim	HighQuality	
asintomatico	I-Claim	HighQuality	
di	I-Claim	HighQuality	
queste	I-Claim	HighQuality	
dimensioni,	I-Claim	HighQuality	
che	I-Claim	HighQuality	
non	I-Claim	HighQuality	
distorce	I-Claim	HighQuality	
la	I-Claim	HighQuality	
cavità	I-Claim	HighQuality	
endometriale,	I-Claim	HighQuality	
non	I-Claim	HighQuality	
rappresenta	I-Claim	HighQuality	
un	I-Claim	HighQuality	
problema	I-Claim	HighQuality	
per	I-Claim	HighQuality	
la	I-Claim	HighQuality	
gravidanza.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
CHIRURGIA	O		

CLINICAL	O		
CASE:	O		

Una	B-Premise	HighQuality	
donna	I-Premise	HighQuality	
di	I-Premise	HighQuality	
76	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
senza	I-Premise	HighQuality	
storia	I-Premise	HighQuality	
di	I-Premise	HighQuality	
ipertensione	I-Premise	HighQuality	
si	I-Premise	HighQuality	
consulta	I-Premise	HighQuality	
per	I-Premise	HighQuality	
ittero	I-Premise	HighQuality	
indolore	I-Premise	HighQuality	
e	I-Premise	HighQuality	
prurito	I-Premise	HighQuality	
con	I-Premise	HighQuality	
anoressia.	I-Premise	HighQuality	

Analiticamente,	B-Premise	HighQuality	
il	I-Premise	HighQuality	
livello	I-Premise	HighQuality	
di	I-Premise	HighQuality	
bilirubina	I-Premise	HighQuality	
era	I-Premise	HighQuality	
di	I-Premise	HighQuality	
12	I-Premise	HighQuality	
mg/dl	I-Premise	HighQuality	
(con	I-Premise	HighQuality	
9,5	I-Premise	HighQuality	
di	I-Premise	HighQuality	
bilirubina	I-Premise	HighQuality	
diretta).	I-Premise	HighQuality	

L'ecografia	B-Premise	HighQuality	
addominale	I-Premise	HighQuality	
mostra	I-Premise	HighQuality	
una	I-Premise	HighQuality	
dilatazione	I-Premise	HighQuality	
del	I-Premise	HighQuality	
dotto	I-Premise	HighQuality	
biliare	I-Premise	HighQuality	
intraepatico	I-Premise	HighQuality	
ed	I-Premise	HighQuality	
extraepatico,	I-Premise	HighQuality	
insieme	I-Premise	HighQuality	
a	I-Premise	HighQuality	
un	I-Premise	HighQuality	
singolo	I-Premise	HighQuality	
nodulo	I-Premise	HighQuality	
di	I-Premise	HighQuality	
2	I-Premise	HighQuality	
cm	I-Premise	HighQuality	
situato	I-Premise	HighQuality	
perifericamente	I-Premise	HighQuality	
nella	I-Premise	HighQuality	
parte	I-Premise	HighQuality	
anteriore	I-Premise	HighQuality	
del	I-Premise	HighQuality	
lobo	I-Premise	HighQuality	
sinistro.	I-Premise	HighQuality	

La	B-Premise	HighQuality	
TAC	I-Premise	HighQuality	
conferma	I-Premise	HighQuality	
i	I-Premise	HighQuality	
risultati,	I-Premise	HighQuality	
dimostrando	I-Premise	HighQuality	
anche	I-Premise	HighQuality	
la	I-Premise	HighQuality	
presenza	I-Premise	HighQuality	
di	I-Premise	HighQuality	
una	I-Premise	HighQuality	
massa	I-Premise	HighQuality	
di	I-Premise	HighQuality	
3,5	I-Premise	HighQuality	
cm	I-Premise	HighQuality	
nella	I-Premise	HighQuality	
testa	I-Premise	HighQuality	
del	I-Premise	HighQuality	
pancreas.	I-Premise	HighQuality	

L'aspirazione	B-Premise	HighQuality	
con	I-Premise	HighQuality	
ago	I-Premise	HighQuality	
sottile	I-Premise	HighQuality	
conferma	I-Premise	HighQuality	
la	I-Premise	HighQuality	
diagnosi	I-Premise	HighQuality	
di	I-Premise	HighQuality	
adenocarcinoma.	I-Premise	HighQuality	

Indicare	O		
la	O		
migliore	O		
opzione	O		
terapeutica:	O		

1-	O		
Chemio/radioterapia	O		
adiuvante,	O		
condizionante	O		
la	O		
chirurgia	O		
radicale	O		
in	O		
caso	O		
di	O		
risposta	O		
iniziale.	O		

2-	O		
Drenaggio	B-Claim	HighQuality	
esterno	I-Claim	HighQuality	
percutaneo	I-Claim	HighQuality	
su	I-Claim	HighQuality	
base	I-Claim	HighQuality	
palliativa,	I-Claim	HighQuality	
con	I-Claim	HighQuality	
possibile	I-Claim	HighQuality	
conversione	I-Claim	HighQuality	
al	I-Claim	HighQuality	
drenaggio	I-Claim	HighQuality	
interno	I-Claim	HighQuality	
in	I-Claim	HighQuality	
caso	I-Claim	HighQuality	
di	I-Claim	HighQuality	
intolleranza	I-Claim	HighQuality	
o	I-Claim	HighQuality	
complicazioni.	I-Claim	HighQuality	

3-	O		
Bypass	B-Claim	LowQuality	
biliare	I-Claim	LowQuality	
chirurgico,	I-Claim	LowQuality	
con	I-Claim	LowQuality	
o	I-Claim	LowQuality	
senza	I-Claim	LowQuality	
gastrodigiunostomia	I-Claim	LowQuality	corrected
profilattica,	I-Claim	LowQuality	
a	I-Claim	LowQuality	
seconda	I-Claim	LowQuality	
dei	I-Claim	LowQuality	
risultati	I-Claim	LowQuality	
intraoperatori.	I-Claim	LowQuality	

4-	O		
Protesi	B-Claim	HighQuality	
biliare	I-Claim	HighQuality	
metallica	I-Claim	HighQuality	
mediante	I-Claim	HighQuality	
colangiografia	I-Claim	HighQuality	
retrograda	I-Claim	HighQuality	
endoscopica,	I-Claim	HighQuality	
con	I-Claim	HighQuality	
l'opzione	I-Claim	HighQuality	
della	I-Claim	HighQuality	
chemioterapia	I-Claim	HighQuality	
palliativa.	I-Claim	HighQuality	

5-	O		
Duodenopancreatectomia	B-Claim	HighQuality	
cefalica	I-Claim	HighQuality	
con	I-Claim	HighQuality	
ablazione	I-Claim	HighQuality	
a	I-Claim	HighQuality	
radiofrequenza	I-Claim	HighQuality	
o	I-Claim	HighQuality	
alcolizzazione	I-Claim	HighQuality	
della	I-Claim	HighQuality	
lesione	I-Claim	HighQuality	
epatica.	I-Claim	HighQuality	

RISPOSTA	O		
CORRETTA:	O		
4	O		

Credo	B-Claim	HighQuality	
che	I-Claim	HighQuality	
la	I-Claim	HighQuality	
risposta	I-Claim	HighQuality	
corretta	I-Claim	HighQuality	
sia	I-Claim	HighQuality	
la	I-Claim	HighQuality	
4,	I-Claim	HighQuality	
anche	B-Claim	HighQuality	
se	I-Claim	HighQuality	
entrambe	I-Claim	HighQuality	
le	I-Claim	HighQuality	
lesioni	I-Claim	HighQuality	
sono	I-Claim	HighQuality	
resecabili,	I-Claim	HighQuality	
l'adenocarcinoma	B-Claim	HighQuality	
pancreatico	I-Claim	HighQuality	
con	I-Claim	HighQuality	
metastasi	I-Claim	HighQuality	
epatiche	I-Claim	HighQuality	
sincrone	I-Claim	HighQuality	
non	I-Claim	HighQuality	
è	I-Claim	HighQuality	
indicato	I-Claim	HighQuality	
per	I-Claim	HighQuality	
la	I-Claim	HighQuality	
chirurgia	I-Claim	HighQuality	
perché	O		
non	B-Claim	HighQuality	
prolunga	I-Claim	HighQuality	
la	I-Claim	HighQuality	
sopravvivenza	I-Claim	HighQuality	
e	I-Claim	HighQuality	
ha	I-Claim	HighQuality	
un'alta	I-Claim	HighQuality	
morbilità.	I-Claim	HighQuality	

Il	B-Claim	HighQuality	
bypass	I-Claim	HighQuality	
chirurgico	I-Claim	HighQuality	
presenta	I-Claim	HighQuality	
più	I-Claim	HighQuality	
complicazioni	I-Claim	HighQuality	
rispetto	I-Claim	HighQuality	
al	I-Claim	HighQuality	
posizionamento	I-Claim	HighQuality	
di	I-Claim	HighQuality	
una	I-Claim	HighQuality	
protesi	I-Claim	HighQuality	
metallica	I-Claim	HighQuality	
autoespandibile	I-Claim	HighQuality	
che	I-Claim	HighQuality	
ha	I-Claim	HighQuality	
una	I-Claim	HighQuality	
pervietà	I-Claim	HighQuality	
mediana	I-Claim	HighQuality	
di	I-Claim	HighQuality	
6	I-Claim	HighQuality	
mesi,	I-Claim	HighQuality	
simile	I-Claim	HighQuality	
alla	I-Claim	HighQuality	
sopravvivenza	I-Claim	HighQuality	
mediana	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un	I-Claim	HighQuality	
paziente	I-Claim	HighQuality	
con	I-Claim	HighQuality	
metastasi	I-Claim	HighQuality	
epatiche	I-Claim	HighQuality	
da	I-Claim	HighQuality	
adenocarcinoma	I-Claim	HighQuality	
pancreatico.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
GINECOLOGIA	O		
E	O		
OSTETRICIA	O		

CLINICAL	O		
CASE:	O		

Paziente	B-Premise	HighQuality	
di	I-Premise	HighQuality	
76	I-Premise	HighQuality	
anni,	I-Premise	HighQuality	
parità	I-Premise	HighQuality	
3-0-3-1,	I-Premise	HighQuality	
con	I-Premise	HighQuality	
menopausa	I-Premise	HighQuality	
a	I-Premise	HighQuality	
52	I-Premise	HighQuality	
anni.	I-Premise	HighQuality	

Riferisce	B-Premise	HighQuality	
che	I-Premise	HighQuality	
da	I-Premise	HighQuality	
almeno	I-Premise	HighQuality	
4-5	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
soffre	I-Premise	HighQuality	
di	I-Premise	HighQuality	
prurito	I-Premise	HighQuality	
vulvare	I-Premise	HighQuality	
di	I-Premise	HighQuality	
intensità	I-Premise	HighQuality	
variabile,	I-Premise	HighQuality	
che	I-Premise	HighQuality	
è	I-Premise	HighQuality	
stato	I-Premise	HighQuality	
trattato	I-Premise	HighQuality	
a	I-Premise	HighQuality	
volte	I-Premise	HighQuality	
con	I-Premise	HighQuality	
automedicazione	I-Premise	HighQuality	
e	I-Premise	HighQuality	
altre	I-Premise	HighQuality	
volte	I-Premise	HighQuality	
su	I-Premise	HighQuality	
consiglio	I-Premise	HighQuality	
del	I-Premise	HighQuality	
medico	I-Premise	HighQuality	
di	I-Premise	HighQuality	
base	I-Premise	HighQuality	
con	I-Premise	HighQuality	
preparati	I-Premise	HighQuality	
topici	I-Premise	HighQuality	
(creme	I-Premise	HighQuality	
e	I-Premise	HighQuality	
lavaggi).	I-Premise	HighQuality	

Il	B-Premise	HighQuality	
prurito	I-Premise	HighQuality	
si	I-Premise	HighQuality	
è	I-Premise	HighQuality	
sviluppato	I-Premise	HighQuality	
in	I-Premise	HighQuality	
modo	I-Premise	HighQuality	
intermittente,	I-Premise	HighQuality	
ma	I-Premise	HighQuality	
negli	I-Premise	HighQuality	
ultimi	I-Premise	HighQuality	
3-4	I-Premise	HighQuality	
mesi	I-Premise	HighQuality	
ha	I-Premise	HighQuality	
notato	I-Premise	HighQuality	
anche	I-Premise	HighQuality	
un	I-Premise	HighQuality	
piccolo	I-Premise	HighQuality	
nodulo	I-Premise	HighQuality	
sul	I-Premise	HighQuality	
labium	I-Premise	HighQuality	
majus	I-Premise	HighQuality	
sinistro	I-Premise	HighQuality	
della	I-Premise	HighQuality	
vulva,	I-Premise	HighQuality	
che	I-Premise	HighQuality	
perde	I-Premise	HighQuality	
sieroematicamente	I-Premise	HighQuality	
quando	I-Premise	HighQuality	
viene	I-Premise	HighQuality	
sfregato	I-Premise	HighQuality	
per	I-Premise	HighQuality	
diversi	I-Premise	HighQuality	
giorni,	I-Premise	HighQuality	
e	I-Premise	HighQuality	
ha	I-Premise	HighQuality	
quindi	I-Premise	HighQuality	
consultato	I-Premise	HighQuality	
un	I-Premise	HighQuality	
ginecologo.	I-Premise	HighQuality	

All'interrogatorio,	O		
riferisce	B-Premise	HighQuality	
disuria	I-Premise	HighQuality	
occasionale	I-Premise	HighQuality	
e	I-Premise	HighQuality	
le	I-Premise	HighQuality	
condizioni	I-Premise	HighQuality	
generali	I-Premise	HighQuality	
sono	I-Premise	HighQuality	
buone.	I-Premise	HighQuality	

Qual	O		
è	O		
la	O		
diagnosi	O		
più	O		
probabile	O		
per	O		
questo	O		
paziente?	O		

1-	O		
Herpes	B-Claim	HighQuality	
genitale.	I-Claim	HighQuality	

2-	O		
Malattia	B-Claim	HighQuality	
di	I-Claim	HighQuality	
Paget	I-Claim	HighQuality	
della	I-Claim	HighQuality	
vulva.	I-Claim	HighQuality	

3-	O		
Caruncolo	B-Claim	HighQuality	
uretrale.	I-Claim	HighQuality	

4-	O		
Granuloma	B-Claim	HighQuality	
cronico	I-Claim	HighQuality	
della	I-Claim	HighQuality	
vulva.	I-Claim	HighQuality	

5-	O		
Carcinoma	B-Claim	HighQuality	
vulvare	I-Claim	HighQuality	
a	I-Claim	HighQuality	
cellule	I-Claim	HighQuality	
squamose.	I-Claim	HighQuality	

RISPOSTA	O		
CORRETTA:	O		
5	O		

La	B-Claim	HighQuality	
risposta	I-Claim	HighQuality	
corretta	I-Claim	HighQuality	
è	I-Claim	HighQuality	
5	I-Claim	HighQuality	

Il	B-Claim	HighQuality	
carcinoma	I-Claim	HighQuality	
vulvare	I-Claim	HighQuality	
è	I-Claim	HighQuality	
caratterizzato	I-Claim	HighQuality	
da	I-Claim	HighQuality	
prurito	I-Claim	HighQuality	
vulvare	I-Claim	HighQuality	
cronico	I-Claim	HighQuality	
resistente	I-Claim	HighQuality	
a	I-Claim	HighQuality	
più	I-Claim	HighQuality	
trattamenti,	I-Claim	HighQuality	
dalla	I-Claim	HighQuality	
comparsa	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un	I-Claim	HighQuality	
tumore	I-Claim	HighQuality	
o	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un'ulcerazione,	I-Claim	HighQuality	
da	I-Claim	HighQuality	
disuria	I-Claim	HighQuality	
e	I-Claim	HighQuality	
urgenza	I-Claim	HighQuality	
urinaria,	I-Claim	HighQuality	
da	I-Claim	HighQuality	
dolore	I-Claim	HighQuality	
e	I-Claim	HighQuality	
sanguinamento	I-Claim	HighQuality	
tardivo.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
GINECOLOGIA	O		
E	O		
OSTETRICIA	O		

CLINICAL	O		
CASE:	O		

Una	B-Premise	LowQuality	
donna	I-Premise	LowQuality	
di	I-Premise	LowQuality	
59	I-Premise	LowQuality	
anni	I-Premise	LowQuality	
ha	I-Premise	LowQuality	
consultato	I-Premise	LowQuality	
un	I-Premise	LowQuality	corrected
ginecologo	I-Premise	LowQuality	corrected
per	I-Premise	LowQuality	
una	I-Premise	LowQuality	
scarica	I-Premise	LowQuality	
emorragica	I-Premise	LowQuality	
unilaterale,	I-Premise	LowQuality	
spontanea	I-Premise	LowQuality	
e	I-Premise	LowQuality	
uniorifiziale	I-Premise	LowQuality	
dal	I-Premise	LowQuality	
capezzolo	I-Premise	LowQuality	
destro	I-Premise	LowQuality	
senza	B-Premise	HighQuality	
nodularità	I-Premise	HighQuality	
palpabile.	I-Premise	HighQuality	

Qual	O		
è	O		
la	O		
diagnosi	O		
più	O		
probabile?	O		

1-	O		
Data	B-Claim	HighQuality	
la	I-Claim	HighQuality	
natura	I-Claim	HighQuality	
ematica	I-Claim	HighQuality	
della	I-Claim	HighQuality	
secrezione,	I-Claim	HighQuality	
la	I-Claim	HighQuality	
diagnosi	I-Claim	HighQuality	
più	I-Claim	HighQuality	
probabile	I-Claim	HighQuality	
è	I-Claim	HighQuality	
quella	I-Claim	HighQuality	
di	I-Claim	HighQuality	
carcinoma	I-Claim	HighQuality	
duttale	I-Claim	HighQuality	
infiltrante.	I-Claim	HighQuality	

2-	O		
Papilloma	B-Claim	HighQuality	
intraduttale.	I-Claim	HighQuality	

3-	O		
Malattia	B-Claim	HighQuality	
di	I-Claim	HighQuality	
Paget	I-Claim	HighQuality	
del	I-Claim	HighQuality	
capezzolo.	I-Claim	HighQuality	

4-	O		
Iperprolattinemia	B-Claim	HighQuality	
tumorale.	I-Claim	HighQuality	

5-	O		
La	B-Claim	HighQuality	
mammografia	I-Claim	HighQuality	
indicherà	I-Claim	HighQuality	
la	I-Claim	HighQuality	
diagnosi.	I-Claim	HighQuality	

RISPOSTA	O		
CORRETTA:	O		
2	O		

La	B-Claim	HighQuality	
risposta	I-Claim	HighQuality	
corretta	I-Claim	HighQuality	
è	I-Claim	HighQuality	
2	I-Claim	HighQuality	

In	B-Claim	HighQuality	
presenza	I-Claim	HighQuality	
di	I-Claim	HighQuality	
telorrea	I-Claim	HighQuality	
ematica	I-Claim	HighQuality	
unilaterale	I-Claim	HighQuality	
e	I-Claim	HighQuality	
uniorifiziale,	I-Claim	HighQuality	
la	I-Claim	HighQuality	
causa	I-Claim	HighQuality	
più	I-Claim	HighQuality	
frequente	I-Claim	HighQuality	
è	I-Claim	HighQuality	
il	I-Claim	HighQuality	
papilloma	I-Claim	HighQuality	
intraduttale	I-Claim	HighQuality	
(50%),	I-Claim	HighQuality	
seguito	I-Claim	HighQuality	
da	I-Claim	HighQuality	
ectasia	I-Claim	HighQuality	
duttale	I-Claim	HighQuality	
e	I-Claim	HighQuality	
carcinoma.	I-Claim	HighQuality	

Se	B-Claim	HighQuality	
associati	I-Claim	HighQuality	
a	I-Claim	HighQuality	
una	I-Claim	HighQuality	
massa	I-Claim	HighQuality	
palpabile,	I-Claim	HighQuality	
il	I-Claim	HighQuality	
60%	I-Claim	HighQuality	
corrisponde	I-Claim	HighQuality	
a	I-Claim	HighQuality	
un	I-Claim	HighQuality	
carcinoma.	I-Claim	HighQuality	

La	B-Claim	HighQuality	
malattia	I-Claim	HighQuality	
di	I-Claim	HighQuality	
Paget	I-Claim	HighQuality	
è	I-Claim	HighQuality	
di	I-Claim	HighQuality	
tipo	I-Claim	HighQuality	
eczematoso.	I-Claim	HighQuality	

Nell'iperprolattinemia,	B-Claim	HighQuality	
la	I-Claim	HighQuality	
telorrea	I-Claim	HighQuality	
è	I-Claim	HighQuality	
bilaterale	I-Claim	HighQuality	
e	I-Claim	HighQuality	
pluriorifiziale.	I-Claim	HighQuality	

La	B-Claim	HighQuality	
mammografia	I-Claim	HighQuality	
spesso	I-Claim	HighQuality	
non	I-Claim	HighQuality	
evidenzia	I-Claim	HighQuality	
i	I-Claim	HighQuality	
papillomi,	I-Claim	HighQuality	
mentre	I-Claim	HighQuality	
sono	I-Claim	HighQuality	
più	I-Claim	HighQuality	
utili	I-Claim	HighQuality	
l'ecografia	I-Claim	HighQuality	
e	I-Claim	HighQuality	
la	I-Claim	HighQuality	
galattografia.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
EMATOLOGIA	O		

CLINICAL	O		
CASE:	O		

Una	B-Premise	HighQuality	
donna	I-Premise	HighQuality	
sana	I-Premise	HighQuality	
di	I-Premise	HighQuality	
35	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
ha	I-Premise	HighQuality	
consultato	I-Premise	HighQuality	
per	I-Premise	HighQuality	
astenia.	I-Premise	HighQuality	

L'emogramma	B-Premise	HighQuality	
ha	I-Premise	HighQuality	
mostrato	I-Premise	HighQuality	
un'anemia	I-Premise	HighQuality	
microcitica	I-Premise	HighQuality	
e	I-Premise	HighQuality	
ipocromatica	I-Premise	HighQuality	
(emoglobina	I-Premise	HighQuality	
7	I-Premise	HighQuality	
g/dl,	I-Premise	HighQuality	
volume	I-Premise	HighQuality	
corpuscolare	I-Premise	HighQuality	
medio	I-Premise	HighQuality	
68	I-Premise	HighQuality	
fl,	I-Premise	HighQuality	
emoglobina	I-Premise	HighQuality	
corpuscolare	I-Premise	HighQuality	
media	I-Premise	HighQuality	
24	I-Premise	HighQuality	
pg)	I-Premise	HighQuality	
con	B-Premise	HighQuality	
un'elevata	I-Premise	HighQuality	
gamma	I-Premise	HighQuality	
di	I-Premise	HighQuality	
distribuzione	I-Premise	HighQuality	
dei	I-Premise	HighQuality	
globuli	I-Premise	HighQuality	
rossi	I-Premise	HighQuality	
(ADE	I-Premise	HighQuality	
20%),	I-Premise	HighQuality	
diminuzione	B-Premise	HighQuality	
dei	I-Premise	HighQuality	
reticolociti	I-Premise	HighQuality	
(0,3%,	I-Premise	HighQuality	
30000/l	I-Premise	HighQuality	
assoluti),	I-Premise	HighQuality	
diminuzione	B-Premise	HighQuality	
del	I-Premise	HighQuality	
contenuto	I-Premise	HighQuality	
di	I-Premise	HighQuality	
emoglobina	I-Premise	HighQuality	
nei	I-Premise	HighQuality	
reticolociti	I-Premise	HighQuality	
(17	I-Premise	HighQuality	
pg)	I-Premise	HighQuality	
e	O		
discreta	B-Premise	HighQuality	
trombocitosi	I-Premise	HighQuality	
(500.000	I-Premise	HighQuality	
piastrine).	I-Premise	HighQuality	

Con	O		
i	O		
dati	O		
dell'emogramma,	O		
quale	O		
sarebbe	O		
il	O		
suo	O		
sospetto	O		
diagnostico	O		
anche	O		
senza	O		
la	O		
biochimica	O		
del	O		
paziente?	O		

1-	O		
Tratto	B-Claim	HighQuality	
talassemico.	I-Claim	HighQuality	

2-	O		
Anemia	B-Claim	LowQuality	
centrale,	I-Claim	LowQuality	
arigenerativa	I-Claim	LowQuality	corrected
dovuta	I-Claim	LowQuality	
a	I-Claim	LowQuality	
carenza	I-Claim	LowQuality	
di	I-Claim	LowQuality	
acido	I-Claim	LowQuality	
folico.	I-Claim	LowQuality	

3-	O		
Anemia	B-Claim	HighQuality	
periferica,	I-Claim	HighQuality	
rigenerativa,	I-Claim	HighQuality	
emolitica.	I-Claim	HighQuality	

4-	O		
Anemia	B-Claim	HighQuality	
periferica,	I-Claim	HighQuality	
rigenerativa,	I-Claim	HighQuality	
dovuta	I-Claim	HighQuality	
a	I-Claim	HighQuality	
emorragia	I-Claim	HighQuality	
attiva	I-Claim	HighQuality	
acuta.	I-Claim	HighQuality	

5-	O		
Anemia	B-Claim	LowQuality	
centrale,	I-Claim	LowQuality	
arigenerativa,	I-Claim	LowQuality	corrected
dovuta	I-Claim	LowQuality	
a	I-Claim	LowQuality	
carenza	I-Claim	LowQuality	
di	I-Claim	LowQuality	
ferro.	I-Claim	LowQuality	

RISPOSTA	O		
CORRETTA:	O		
5	O		

Con	B-Premise	HighQuality	
i	I-Premise	HighQuality	
dati	I-Premise	HighQuality	
forniti,	I-Premise	HighQuality	
la	B-Claim	HighQuality	
prima	I-Claim	HighQuality	
cosa	I-Claim	HighQuality	
che	I-Claim	HighQuality	
viene	I-Claim	HighQuality	
in	I-Claim	HighQuality	
mente	I-Claim	HighQuality	
è	I-Claim	HighQuality	
che	I-Claim	HighQuality	
si	I-Claim	HighQuality	
tratti	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un'anemia	I-Claim	HighQuality	
arrigenerativa,	I-Claim	HighQuality	
in	I-Claim	HighQuality	
quanto	I-Claim	HighQuality	
il	I-Claim	HighQuality	
midollo	I-Claim	HighQuality	
osseo	I-Claim	HighQuality	
non	I-Claim	HighQuality	
ha	I-Claim	HighQuality	
risposto	I-Claim	HighQuality	
con	I-Claim	HighQuality	
un'esaltazione	I-Claim	HighQuality	
dell'eritropoiesi;	I-Claim	HighQuality	
quindi	I-Claim	HighQuality	
abbiamo	I-Claim	HighQuality	
già	I-Claim	HighQuality	
eliminato	I-Claim	HighQuality	
le	I-Claim	HighQuality	
opzioni	I-Claim	HighQuality	
che	I-Claim	HighQuality	
parlano	I-Claim	HighQuality	
di	I-Claim	HighQuality	
anemia	I-Claim	HighQuality	
rigenerativa.	I-Claim	HighQuality	

La	B-Claim	HighQuality	
causa	I-Claim	HighQuality	
successiva	I-Claim	HighQuality	
è	I-Claim	HighQuality	
la	I-Claim	HighQuality	
microcitosi	I-Claim	HighQuality	
e	I-Claim	HighQuality	
l'ipocromia,	I-Claim	HighQuality	
caratteristiche	I-Claim	HighQuality	
dell'anemia	I-Claim	HighQuality	
da	I-Claim	HighQuality	
carenza	I-Claim	HighQuality	
di	I-Claim	HighQuality	
ferro,	I-Claim	HighQuality	
poiché	I-Claim	HighQuality	
la	I-Claim	HighQuality	
carenza	I-Claim	HighQuality	
folica	I-Claim	HighQuality	
porta	I-Claim	HighQuality	
all'anemia	I-Claim	HighQuality	
megaloblastica	I-Claim	HighQuality	
e	I-Claim	HighQuality	
l'emorragia	I-Claim	HighQuality	
attiva	I-Claim	HighQuality	
non	I-Claim	HighQuality	
dà	I-Claim	HighQuality	
microcitosi	I-Claim	HighQuality	
o	I-Claim	HighQuality	
ipocromia,	I-Claim	HighQuality	
ma	I-Claim	HighQuality	
normocitosi	I-Claim	HighQuality	
e	I-Claim	HighQuality	
normocromia.	I-Claim	HighQuality	

Siamo	B-Claim	HighQuality	
quasi	I-Claim	HighQuality	
propensi	I-Claim	HighQuality	
alla	I-Claim	HighQuality	
risposta	I-Claim	HighQuality	
5,	I-Claim	HighQuality	
anemia	I-Claim	HighQuality	
arigenerativa	I-Claim	LowQuality	corrected
centrale	I-Claim	HighQuality	
da	I-Claim	HighQuality	
carenza	I-Claim	HighQuality	
di	I-Claim	HighQuality	
ferro...	I-Claim	HighQuality	
ma	I-Claim	HighQuality	
la	I-Claim	HighQuality	
risposta	I-Claim	HighQuality	
1,	I-Claim	HighQuality	
tratto	I-Claim	HighQuality	
talassemico,	I-Claim	HighQuality	
è	I-Claim	HighQuality	
ancora	I-Claim	HighQuality	
lì,	I-Claim	HighQuality	
il	I-Claim	HighQuality	
che	I-Claim	HighQuality	
ci	I-Claim	HighQuality	
mette	I-Claim	HighQuality	
a	I-Claim	HighQuality	
disagio	I-Claim	HighQuality	
e	I-Claim	HighQuality	
ci	I-Claim	HighQuality	
fa	I-Claim	HighQuality	
dubitare	I-Claim	HighQuality	
che	I-Claim	HighQuality	
