
QUESTION O
TYPE: O
INFECTOLOGY O

CLINICAL O
CASE: O

A B-Premise
14-year-old I-Premise
asymptomatic I-Premise
boy I-Premise
whose I-Premise
father I-Premise
has I-Premise
just I-Premise
been I-Premise
diagnosed I-Premise
with I-Premise
pulmonary I-Premise
TB I-Premise
undergoes I-Premise
a I-Premise
Mantoux I-Premise
test, I-Premise
with I-Premise
a I-Premise
negative I-Premise
result. I-Premise

What O
is O
the O
appropriate O
course O
of O
action? O

1- O
Reassure B-Claim
her I-Claim
that I-Claim
she I-Claim
is I-Claim
not I-Claim
at I-Claim
risk. I-Claim

2- O
Chest B-Claim
X-ray. I-Claim

3- O
Start B-Claim
chemoprophylaxis I-Claim
and I-Claim
repeat I-Claim
skin I-Claim
test I-Claim
after I-Claim
3 I-Claim
months. I-Claim

4- O
Repeat B-Claim
skin I-Claim
test I-Claim
at I-Claim
one I-Claim
month. I-Claim

5- O
A B-Claim
sputum I-Claim
study I-Claim
should I-Claim
be I-Claim
performed I-Claim
before I-Claim
starting I-Claim
chemoprophylaxis I-Claim
with I-Claim
Isoniazid I-Claim
for I-Claim
1 I-Claim
year. I-Claim

CORRECT O
ANSWER: O
3 O

In B-Claim
young I-Claim
contacts, I-Claim
chemoprophylaxis I-Claim
should I-Claim
be I-Claim
started I-Claim
even I-Claim
if I-Claim
the I-Claim
mantoux I-Claim
test I-Claim
is I-Claim
negative I-Claim
and I-Claim
repeated I-Claim
after I-Claim
2-3 I-Claim
months I-Claim
to I-Claim
decide I-Claim
whether I-Claim
to I-Claim
continue I-Claim
treatment I-Claim
for I-Claim
6 I-Claim
months I-Claim
(if I-Claim
it I-Claim
turns I-Claim
positive) I-Claim
or I-Claim
to I-Claim
stop I-Claim
it. I-Claim

QUESTION O
TYPE: O
INFECTOLOGY O

CLINICAL O
CASE: O

A B-Premise
17-year-old I-Premise
woman I-Premise
comes I-Premise
to I-Premise
the I-Premise
emergency I-Premise
department I-Premise
with I-Premise
a I-Premise
high I-Premise
fever, I-Premise
pharyngeal I-Premise
pain I-Premise
and I-Premise
cervical I-Premise
lymphadenopathy. I-Premise

She B-Premise
had I-Premise
previously I-Premise
been I-Premise
diagnosed I-Premise
with I-Premise
acute I-Premise
pharyngitis I-Premise
and I-Premise
was I-Premise
treated I-Premise
with I-Premise
amoxicillin, I-Premise
and I-Premise
later I-Premise
presented I-Premise
with I-Premise
a I-Premise
generalized I-Premise
macular I-Premise
skin I-Premise
rash. I-Premise

Laboratory B-Premise
tests I-Premise
showed I-Premise
slight I-Premise
leukocytosis I-Premise
with I-Premise
lymphocytosis I-Premise
and I-Premise
presence I-Premise
of I-Premise
activated I-Premise
lymphocytes, I-Premise
slight I-Premise
thrombopenia I-Premise
and I-Premise
slightly I-Premise
increased I-Premise
transaminases. I-Premise

What O
would O
be O
the O
most O
likely O
diagnosis O
of O
this O
clinical O
picture? O

1- O
It B-Claim
is I-Claim
a I-Claim
typical I-Claim
picture I-Claim
of I-Claim
infectious I-Claim
mononucleosis. I-Claim

2- O
Varicella B-Claim
zoster I-Claim
virus I-Claim
infection. I-Claim

3- O
Acute B-Claim
toxoplasmosis. I-Claim

4- O
Lyme B-Claim
disease. I-Claim

5- O
Infection B-Claim
by I-Claim
herpes I-Claim
virus I-Claim
8. I-Claim

CORRECT O
ANSWER: O
1 O

Of B-Claim
course I-Claim
it I-Claim
is I-Claim
a I-Claim
typical I-Claim
picture I-Claim
(EBV, I-Claim
CMV, I-Claim
VH6, I-Claim
Toxoplasma), I-Claim
of O
which O
you O
will O
not O
see O
so O
clearly O
at O
the O
emergency O
room O
door O
when O
you O
are O
on O
call. O

Be B-Claim
careful I-Claim
with I-Claim
the I-Claim
bad I-Claim
blood I-Claim
in I-Claim
answer I-Claim
3, I-Claim
because I-Claim
an I-Claim
acute I-Claim
toxoplasmosis I-Claim
can I-Claim
behave I-Claim
like I-Claim
this I-Claim
and I-Claim
also I-Claim
give I-Claim
a I-Claim
macular I-Claim
exanthema, I-Claim
although I-Claim
the I-Claim
one I-Claim
of I-Claim
this I-Claim
girl I-Claim
is I-Claim
related I-Claim
to I-Claim
the I-Claim
intake I-Claim
of I-Claim
amoxicillin. I-Claim

By O
the O
way, O
I O
add O
a O
note, O
if B-Premise
instead I-Premise
of I-Premise
a I-Premise
girl I-Premise
of I-Premise
17 I-Premise
years I-Premise
so I-Premise
clear I-Premise
it I-Premise
were I-Premise
a I-Premise
young I-Premise
man/girl I-Premise
with I-Premise
risky I-Premise
sexual I-Premise
relations, I-Premise
do B-Claim
not I-Claim
forget I-Claim
the I-Claim
HIV I-Claim
primoinfection I-Claim
as I-Claim
a I-Claim
cause I-Claim
of I-Claim
mononucleosis I-Claim
syndrome. I-Claim

QUESTION O
TYPE: O
SURGERY O

CLINICAL O
CASE: O

Ten B-Premise
days I-Premise
after I-Premise
performing I-Premise
a I-Premise
hemithyroidectomy I-Premise
on I-Premise
a I-Premise
patient I-Premise
with I-Premise
a I-Premise
1.5 I-Premise
cm I-Premise
thyroid I-Premise
nodule I-Premise
you O
receive O
the O
following O
anatomopathologic O
report: O
"very B-Premise
cellular I-Premise
follicular I-Premise
pattern I-Premise
without I-Premise
capsular I-Premise
invasion I-Premise
and I-Premise
infiltrating I-Premise
adjacent I-Premise
blood I-Premise
vessels I-Premise
and I-Premise
nerves". I-Premise

Point O
out O
the O
correct O
answer: O

1- O
As B-Claim
there I-Claim
is I-Claim
no I-Claim
capsular I-Claim
invasion, I-Claim
no I-Claim
further I-Claim
surgery I-Claim
is I-Claim
necessary. I-Claim

2- O
Follicular B-Claim
pattern I-Claim
is I-Claim
an I-Claim
indication I-Claim
for I-Claim
prophylactic I-Claim
cervical I-Claim
lymph I-Claim
node I-Claim
emptying. I-Claim

3- O
This B-Claim
is I-Claim
a I-Claim
follicular I-Claim
carcinoma I-Claim
and I-Claim
requires I-Claim
completion I-Claim
of I-Claim
thyroidectomy. I-Claim

4- O
The B-Claim
report I-Claim
allows I-Claim
us I-Claim
to I-Claim
rule I-Claim
out I-Claim
with I-Claim
total I-Claim
certainty I-Claim
a I-Claim
papillary I-Claim
carcinoma I-Claim
in I-Claim
the I-Claim
remaining I-Claim
thyroid. I-Claim

5- O
Measurement B-Claim
of I-Claim
plasma I-Claim
calcitonin I-Claim
will I-Claim
allow I-Claim
us I-Claim
to I-Claim
distinguish I-Claim
between I-Claim
papillary I-Claim
and I-Claim
follicular I-Claim
carcinoma. I-Claim

CORRECT O
ANSWER: O
3 O

I B-Claim
think I-Claim
the I-Claim
correct I-Claim
answer I-Claim
is I-Claim
3 I-Claim
answers B-Claim
2,4 I-Claim
and I-Claim
5 I-Claim
are I-Claim
clearly I-Claim
false. I-Claim

The B-Claim
doubt I-Claim
is I-Claim
between I-Claim
1 I-Claim
and I-Claim
2. I-Claim

The B-Claim
statement I-Claim
of I-Claim
1 I-Claim
is I-Claim
correct I-Claim
in I-Claim
cases I-Claim
of I-Claim
follicular I-Claim
carcinoma I-Claim
without I-Claim
capsular I-Claim
invasion I-Claim
a I-Claim
total I-Claim
thyroidectomy I-Claim
can I-Claim
be I-Claim
performed. I-Claim

But B-Premise
if I-Premise
there I-Premise
are I-Premise
data I-Premise
of I-Premise
poor I-Premise
prognosis I-Premise
and I-Premise
the I-Premise
possibility I-Premise
of I-Premise
metastases I-Premise
- I-Premise
as I-Premise
in I-Premise
this I-Premise
case I-Premise
- O
it B-Claim
is I-Claim
best I-Claim
to I-Claim
complete I-Claim
the I-Claim
thyroidectomy I-Claim
and I-Claim
perform I-Claim
a I-Claim
radioactive I-Claim
iodine I-Claim
scan I-Claim
to I-Claim
rule I-Claim
out I-Claim
metastases I-Claim
or I-Claim
treat I-Claim
them I-Claim
if I-Claim
they I-Claim
are I-Claim
present. I-Claim

QUESTION O
TYPE: O
PREVENTIVE O
MEDICINE O
AND O
EPIDEMIOLOGY O

CLINICAL O
CASE: O

A B-Premise
40-year-old I-Premise
orthopedic I-Premise
surgeon I-Premise
who I-Premise
in I-Premise
a I-Premise
routine I-Premise
serology I-Premise
was I-Premise
found I-Premise
to I-Premise
have I-Premise
anti-HBs I-Premise
levels I-Premise
of I-Premise
30 I-Premise
IU/l. I-Premise

He B-Premise
refers I-Premise
complete I-Premise
vaccination I-Premise
according I-Premise
to I-Premise
the I-Premise
standard I-Premise
hepatitis I-Premise
B I-Premise
vaccination I-Premise
schedule I-Premise
4 I-Premise
years I-Premise
ago. I-Premise

It O
would O
be O
advisable: O

1- O
Restart B-Claim
vaccination I-Claim
schedule I-Claim
(0-1-6 I-Claim
months). I-Claim

2- O
Restart B-Claim
vaccination I-Claim
schedule I-Claim
(0-1-2-12 I-Claim
months). I-Claim

3- O
Do B-Claim
not I-Claim
revaccinate. I-Claim

4- O
Give B-Claim
a I-Claim
booster I-Claim
dose. I-Claim

5- O
Give B-Claim
anti-hepatitis I-Claim
B I-Claim
immunoglobulin I-Claim
and I-Claim
restart I-Claim
vaccination I-Claim
schedule I-Claim
(0-1-2-12 I-Claim
months). I-Claim

CORRECT O
ANSWER: O
3 O

As B-Claim
long I-Claim
as I-Claim
the I-Claim
serological I-Claim
levels I-Claim
of I-Claim
anti-HBs I-Claim
are I-Claim
above I-Claim
10 I-Claim
IU/l I-Claim
it I-Claim
is I-Claim
not I-Claim
necessary I-Claim
to I-Claim
revaccinate. I-Claim

QUESTION O
TYPE: O
MICROBIOLOGY O

CLINICAL O
CASE: O

A B-Premise
17-year-old I-Premise
woman I-Premise
came I-Premise
to I-Premise
the I-Premise
emergency I-Premise
department I-Premise
with I-Premise
acute I-Premise
symptoms I-Premise
of I-Premise
high I-Premise
fever, I-Premise
pharyngeal I-Premise
pain I-Premise
and I-Premise
cervical I-Premise
lymphadenopathy. I-Premise

She B-Premise
had I-Premise
previously I-Premise
been I-Premise
diagnosed I-Premise
with I-Premise
acute I-Premise
pharyngitis I-Premise
and I-Premise
was I-Premise
treated I-Premise
with I-Premise
amoxicillin, I-Premise
and I-Premise
later I-Premise
presented I-Premise
with I-Premise
a I-Premise
generalized I-Premise
macular I-Premise
skin I-Premise
rash. I-Premise

Laboratory B-Premise
tests I-Premise
showed I-Premise
slight I-Premise
leukocytosis I-Premise
and I-Premise
presence I-Premise
of I-Premise
activated I-Premise
leukocytes, I-Premise
slight I-Premise
thrombopenia I-Premise
and I-Premise
slightly I-Premise
increased I-Premise
transaminases. I-Premise

What O
would O
be O
the O
most O
likely O
diagnosis O
of O
this O
clinical O
picture? O

1- O
It B-Claim
is I-Claim
a I-Claim
typical I-Claim
picture I-Claim
of I-Claim
infectious I-Claim
mononucleosis. I-Claim

2- O
Varicella B-Claim
zoster I-Claim
infection. I-Claim

3- O
Acute B-Claim
toxoplasmosis. I-Claim

4- O
Lyme B-Claim
disease. I-Claim

5- O
Infection B-Claim
by I-Claim
herpes I-Claim
virus I-Claim
8. I-Claim

CORRECT O
ANSWER: O
1 O

The B-Claim
correct I-Claim
answer I-Claim
is I-Claim
the I-Claim
first I-Claim
one. I-Claim

It B-Claim
is I-Claim
a I-Claim
typical I-Claim
picture I-Claim
of I-Claim
infectious I-Claim
mononucleosis. I-Claim

Although B-Claim
a I-Claim
similar I-Claim
picture I-Claim
may I-Claim
occur I-Claim
in I-Claim
acute I-Claim
toxoplasmosis, I-Claim
less I-Claim
than I-Claim
1% I-Claim
of I-Claim
acute I-Claim
toxoplasma I-Claim
infections I-Claim
present I-Claim
as I-Claim
mononucleosis. I-Claim

Characteristic B-Claim
of I-Claim
Epstein-Barr I-Claim
infectious I-Claim
mononucleosis I-Claim
is I-Claim
the I-Claim
appearance I-Claim
of I-Claim
macular I-Claim
rash I-Claim
after I-Claim
treatment I-Claim
with I-Claim
amoxicillin. I-Claim

QUESTION O
TYPE: O
NEPHROLOGY O

CLINICAL O
CASE: O

A B-Premise
58-year-old I-Premise
woman I-Premise
comes I-Premise
for I-Premise
a I-Premise
follow-up I-Premise
visit I-Premise
for I-Premise
diabetes I-Premise
mellitus I-Premise
and I-Premise
hypertension. I-Premise

She B-Premise
feels I-Premise
well I-Premise
but I-Premise
states I-Premise
that I-Premise
she I-Premise
has I-Premise
stopped I-Premise
taking I-Premise
verapamil I-Premise
because I-Premise
of I-Premise
constipation. I-Premise

She B-Premise
presents I-Premise
with I-Premise
intolerance I-Premise
to I-Premise
ACE I-Premise
inhibitors I-Premise
due I-Premise
to I-Premise
coughing. I-Premise

On B-Premise
examination, I-Premise
blood I-Premise
pressure I-Premise
is I-Premise
156/92 I-Premise
mm I-Premise
Hg. I-Premise

CBC B-Premise
includes I-Premise
a I-Premise
creatinine I-Premise
of I-Premise
1.6 I-Premise
mg/dL, I-Premise
24-hour I-Premise
urine I-Premise
protein I-Premise
excretion I-Premise
of I-Premise
1.5 I-Premise
g/day, I-Premise
and I-Premise
a I-Premise
creatinine I-Premise
clearance I-Premise
of I-Premise
45 I-Premise
ml/min. I-Premise

On O
this O
basis, O
what O
is O
the O
most O
effective O
treatment O
to O
slow O
the O
progression O
of O
the O
patient's O
type O
2 O
diabetic O
nephropathy? O

1- O
Angiotensin B-Claim
converting I-Claim
enzyme I-Claim
inhibitor. I-Claim

2- O
Angiotensin B-Claim
receptor I-Claim
blocker. I-Claim

3- O
Calcium B-Claim
antagonist. I-Claim

4- O
Alpha-blocker. B-Claim

5- O
Beta-blocker. B-Claim

CORRECT O
ANSWER: O
2 O

This O
question O
is O
typical O
and O
quite O
easy. O

The B-Claim
antihypertensive I-Claim
drugs I-Claim
that I-Claim
have I-Claim
been I-Claim
shown I-Claim
to I-Claim
slow I-Claim
the I-Claim
progression I-Claim
of I-Claim
diabetic I-Claim
nephropathy I-Claim
are I-Claim
the I-Claim
ACE I-Claim
inhibitors I-Claim
and I-Claim
ARAIIs. I-Claim

Specifically, B-Claim
angiotensin I-Claim
II I-Claim
receptor I-Claim
blockers I-Claim
have I-Claim
demonstrated I-Claim
their I-Claim
efficacy I-Claim
in I-Claim
this I-Claim
field I-Claim
for I-Claim
type I-Claim
2 I-Claim
DM, I-Claim
which I-Claim
together I-Claim
with I-Claim
the I-Claim
side I-Claim
effects I-Claim
that I-Claim
IECAS I-Claim
produce I-Claim
in I-Claim
the I-Claim
patient I-Claim
makes I-Claim
an I-Claim
ARAII I-Claim
the I-Claim
drug I-Claim
of I-Claim
choice. I-Claim

This O
does O
not O
seem O
to O
me O
to O
be O
an O
open O
question O
(without O
going O
into O
pharmacoeconomic O
issues, O
of O
course...). O

QUESTION O
TYPE: O
NEPHROLOGY O

CLINICAL O
CASE: O

19-year-old B-Premise
woman, I-Premise
weight I-Premise
60 I-Premise
kg, I-Premise
with I-Premise
acute I-Premise
dehydration I-Premise
due I-Premise
to I-Premise
long I-Premise
exposure I-Premise
to I-Premise
the I-Premise
sun. I-Premise

Blood B-Premise
pressure I-Premise
lying I-Premise
down I-Premise
100/60 I-Premise
mmHg. I-Premise

Standing B-Premise
70/50 I-Premise
mmHg I-Premise
with I-Premise
dizziness. I-Premise

Serum B-Premise
sodium I-Premise
levels I-Premise
155 I-Premise
mmol/L. I-Premise

What O
is O
the O
most O
correct O
treatment, O
in O
the O
first O
24 O
hours, O
taking O
into O
account O
the O
data O
available O
to O
us? O

1- O
Hypertonic B-Claim
saline I-Claim
(3%), I-Claim
500 I-Claim
ml I-Claim
+ I-Claim
500 I-Claim
ml I-Claim
of I-Claim
5% I-Claim
glucose. I-Claim

2- O
Hyposaline B-Claim
saline I-Claim
(0.45%), I-Claim
3000 I-Claim
ml. I-Claim

3- O
Serum B-Claim
glucose I-Claim
5% I-Claim
1000 I-Claim
ml. I-Claim

4- O
Oral B-Claim
hydration I-Claim
with I-Claim
1 I-Claim
liter I-Claim
of I-Claim
water. I-Claim

5- O
Isotonic B-Claim
saline I-Claim
(0.9%), I-Claim
2000 I-Claim
ml. I-Claim

CORRECT O
ANSWER: O
2 O

This O
question O
is O
not O
an O
easy O
one. O

The B-Claim
available I-Claim
literature I-Claim
is I-Claim
somewhat I-Claim
controversial I-Claim
(some I-Claim
guidelines I-Claim
advise I-Claim
using I-Claim
glucose I-Claim
saline, I-Claim
others B-Claim
absolutely I-Claim
forbid I-Claim
it...) I-Claim
so O
I B-Claim
have I-Claim
decided I-Claim
to I-Claim
rely I-Claim
on I-Claim
the I-Claim
treatment I-Claim
recommended I-Claim
by I-Claim
Harrison, I-Claim
which I-Claim
is I-Claim
the I-Claim
manual I-Claim
that I-Claim
MIR I-Claim
examiners I-Claim
usually I-Claim
rely I-Claim
on. I-Claim

This B-Claim
girl I-Claim
presents I-Claim
with I-Claim
hypernatremia I-Claim
due I-Claim
to I-Claim
extrarenal I-Claim
free I-Claim
water I-Claim
losses. I-Claim

The B-Claim
goal I-Claim
is I-Claim
to I-Claim
replace I-Claim
the I-Claim
lost I-Claim
water I-Claim
and I-Claim
reduce I-Claim
the I-Claim
natremia I-Claim
at I-Claim
a I-Claim
rate I-Claim
of I-Claim
no I-Claim
more I-Claim
than I-Claim
12 I-Claim
mmol/day. I-Claim

To B-Claim
calculate I-Claim
fluid I-Claim
therapy, I-Claim
the I-Claim
water I-Claim
deficit I-Claim
must I-Claim
first I-Claim
be I-Claim
calculated. I-Claim

Water B-Claim
def. I-Claim
Water I-Claim
= I-Claim
(Natremia-140/140)xTotal I-Claim
body I-Claim
water. I-Claim
TBW I-Claim
= I-Claim
Weight I-Claim
in I-Claim
kg I-Claim
x I-Claim
0.4 I-Claim
in I-Claim
females/0.5 I-Claim
in I-Claim
males. I-Claim

In B-Claim
this I-Claim
case, I-Claim
the I-Claim
water I-Claim
deficit I-Claim
is: I-Claim
([[tel:155-140/140|155-140/140]])x60x0.4 I-Claim
= I-Claim
2.57 I-Claim
liters. I-Claim

There B-Claim
are I-Claim
only I-Claim
two I-Claim
answers I-Claim
that I-Claim
come I-Claim
close I-Claim
to I-Claim
this I-Claim
figure, I-Claim
but I-Claim
2 I-Claim
seems I-Claim
more I-Claim
correct, I-Claim
as I-Claim
it I-Claim
is I-Claim
the I-Claim
only I-Claim
one I-Claim
that I-Claim
completely I-Claim
covers I-Claim
the I-Claim
water I-Claim
deficit I-Claim
and I-Claim
uses I-Claim
a I-Claim
hyposodium I-Claim
solution. I-Claim

QUESTION O
TYPE: O
PNEUMOLOGY O
AND O
THORACIC O
SURGERY O

CLINICAL O
CASE: O

A B-Premise
65-year-old I-Premise
man, I-Premise
a I-Premise
retired I-Premise
office I-Premise
worker I-Premise
and I-Premise
smoker I-Premise
of I-Premise
1 I-Premise
pack I-Premise
of I-Premise
cigarettes I-Premise
a I-Premise
day, I-Premise
comes I-Premise
to I-Premise
the I-Premise
clinic I-Premise
with I-Premise
a I-Premise
persistent, I-Premise
generally I-Premise
dry I-Premise
cough I-Premise
and I-Premise
progressive I-Premise
dyspnea I-Premise
of I-Premise
2 I-Premise
years I-Premise
of I-Premise
evolution I-Premise
which I-Premise
is I-Premise
currently I-Premise
grade I-Premise
2. I-Premise

The B-Premise
patient I-Premise
denies I-Premise
other I-Premise
symptoms. I-Premise

Physical B-Premise
examination I-Premise
shows I-Premise
no I-Premise
relevant I-Premise
data. I-Premise

The O
attitude O
to O
follow O
would O
be: O

1- O
Start B-Claim
treatment I-Claim
with I-Claim
inhaled I-Claim
bronchodilators. I-Claim

2- O
Chest B-Claim
X-ray I-Claim
and I-Claim
spirometry I-Claim
with I-Claim
bronchodilator I-Claim
test. I-Claim

3- O
Prescribe B-Claim
oral I-Claim
corticosteroids. I-Claim

4- O
Thoracic B-Claim
CT I-Claim
scan. I-Claim

5- O
Perform B-Claim
basal I-Claim
arterial I-Claim
blood I-Claim
gases. I-Claim

CORRECT O
ANSWER: O
2 O

The B-Claim
correct I-Claim
answer I-Claim
is I-Claim
2 I-Claim
(Perform I-Claim
chest I-Claim
X-ray I-Claim
and I-Claim
spirometry I-Claim
with I-Claim
bronchodilator I-Claim
test). I-Claim

It B-Claim
is I-Claim
probably I-Claim
COPD I-Claim
but I-Claim
we I-Claim
must I-Claim
confirm I-Claim
it I-Claim
and I-Claim
assess I-Claim
the I-Claim
severity I-Claim
of I-Claim
the I-Claim
obstruction I-Claim
with I-Claim
spirometry I-Claim
before I-Claim
starting I-Claim
treatment. I-Claim

He B-Claim
is I-Claim
a I-Claim
patient I-Claim
at I-Claim
risk I-Claim
for I-Claim
lung I-Claim
cancer I-Claim
so I-Claim
it I-Claim
is I-Claim
mandatory I-Claim
to I-Claim
perform I-Claim
a I-Claim
chest I-Claim
X-ray I-Claim
to I-Claim
rule I-Claim
out I-Claim
this I-Claim
or I-Claim
other I-Claim
pathologies I-Claim
that I-Claim
would I-Claim
justify I-Claim
the I-Claim
symptoms, I-Claim
although I-Claim
most I-Claim
likely I-Claim
they I-Claim
are I-Claim
due I-Claim
to I-Claim
the I-Claim
debut I-Claim
of I-Claim
his I-Claim
COPD. I-Claim

QUESTION O
TYPE: O
NEUROLOGY O
AND O
NEUROSURGERY O

CLINICAL O
CASE: O

A B-Premise
42-year-old I-Premise
married I-Premise
woman I-Premise
with B-Premise
2 I-Premise
school-age I-Premise
children I-Premise
consults I-Premise
her I-Premise
family I-Premise
physician I-Premise
for I-Premise
a I-Premise
severe I-Premise
headache I-Premise
of I-Premise
about I-Premise
7 I-Premise
days' I-Premise
evolution. I-Premise

Although B-Premise
she I-Premise
has I-Premise
been I-Premise
having I-Premise
similar I-Premise
